,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09
"New York City, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001246727340730581,0.0,0.0001246727340730581,0.0,0.0002493454681461162,0.0001246727340730581,0.0008727091385114067,0.0002493454681461162,0.0007480364044383486,0.002119436479241988,0.0018700910110958716,0.005485600299214557,0.00735569131031043,0.014212691684328623,0.007605036778456544,0.016706146365789785,0.022690437601296572,0.08702156838299456,0.14125420770477487,0.2421144495698788,0.22528363047001596,0.3539458920334119,0.4069318040144616,0.325894526866974,0.6380750529859113,0.38910360304201425,0.29011345218800616,0.6744794913352441,0.38199725719985045,0.5475626480488709,0.641191871337738,0.5480613389851632,0.5592818850517391,0.6908116194988146,0.7895524248846774,0.5550430120932547,0.6017952873706515,0.616506669991272,0.6451813988280755,0.6799650916344587,0.6950504924573003,0.7652412417404302,0.6357062710385241,0.46964218925320894,0.4894651539708258,1.0,0.6196234883430977,0.546066575239995,0.5047999002618121,0.41366413165440796,0.31305323525744877,0.3323775090387714,0.4039396583967094,0.44134147861862555,0.5926941777833177,0.5946889415284871,0.4058097494078047,0.2938536342101978,0.25233761376386904,0.3287619997506551,0.33162947263433373,0.2676723600548578,0.31903752649295186,0.2790175788555055,0.1628225906994165,0.16007979054980473,0.18102480987408157,0.2347587582595674,0.1875077920458789,0.18775713751402717,0.12380002493454395,0.11095873332502344,0.09649669617254879,0.13389851639446235,0.15820969953871197,0.22553297593815833,0.1257947886797157,0.12529609774342396,0.07829447699788375,0.07430494950754025,0.0850268046378245,0.13901009849146345,0.09861613265178501,0.09524996883181705,0.10834060590949068,0.07954120433861063,0.06757262186759463,0.08353073182894931,0.13377384366039305,0.1179404064331125,0.0921331504799877,0.06807131280389118,0.05797282134397279,0.0804139134771248,0.06146365789801491,0.06719860366537704,0.06246103977060318,0.06807131280389118,0.056601421269166896,0.04912105722478613,0.043261438723349845,0.051739184640318917,0.04824834808627681,0.05435731205585171,0.0666999127290853,0.04799900261812854,0.0478743298840544,0.04126667497818293,0.04288742052113226,0.04076798404188636,0.05086647550180959,0.047624984415906096,0.04812367535220267,0.037152474753770114,0.039396583967085314,0.035656401944894923,0.04238872958484053,0.04612891160703092,0.04463283879815573,0.04039396583966877,0.023563146739809606,0.021693055728711993,0.037277147487844255,0.05286123924697652,0.05747413040768106,0.04575489340481333,0.030170801645681065,0.030544819847898648,0.034160329136014904,0.03590574741304321,0.034783692806380766,0.044258820595938136,0.03790051115821013,0.04276274778705811,0.031417528986407976,0.03939658396709015,0.04600423887295678,0.047749657149980244,0.04600423887295678,0.04799900261812854,0.038025183892284264,0.03540705647674664,0.048747039022568536,0.04376012965964157,0.048248348086271965,0.04550554793666987,0.04213938411669225,0.028051365166440006,0.03677845655154769,0.02480987408054134,0.037152474753770114,0.039147238498941875,0.0352823837426725,0.03902256576486772,0.032788929061213855,0.029672110709389337,0.039396583967085314,0.03790051115821013,0.04139134771225706,0.042638075052983976,0.04101732951003948,0.030669492581967966
"Anchorage, Alaska",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00632911392405063,0.0,0.0,0.0,0.0,0.00632911392405063,0.01265822784810126,0.0,0.0,0.006329113924050628,0.006329113924050633,0.06962025316455693,0.0,0.06962025316455694,0.03164556962025314,0.06329113924050632,0.0696202531645569,0.03164556962025318,0.012658227848101255,0.02531645569620251,0.012658227848101255,-0.006329113924050628,0.0443037974683544,0.05063291139240509,0.02531645569620251,0.018987341772151882,0.06329113924050628,0.03164556962025314,0.037974683544303764,0.018987341772151965,0.05696202531645565,0.037974683544303764,0.02531645569620251,0.03164556962025314,0.018987341772151882,0.02531645569620251,0.0443037974683544,0.006329113924050628,0.018987341772151882,0.006329113924050628,0.03164556962025314,0.025316455696202673,0.012658227848101255,0.012658227848101255,0.0,0.0,0.018987341772151882,0.02531645569620251,0.02531645569620251,0.0,0.037974683544303764,0.0,0.012658227848101255,0.012658227848101255,0.006329113924050628,0.0,0.006329113924050628,0.018987341772151882,0.0,0.0,0.006329113924050628,0.006329113924050628,0.0,0.018987341772151882,0.006329113924050628,0.012658227848101255,0.012658227848101255,0.012658227848101255,0.0,0.006329113924050628,0.0,0.0,0.0,0.0,0.0,0.018987341772151882,0.0,0.02531645569620251,0.012658227848101255,0.006329113924050628,0.09493670886075956,0.018987341772151882,0.09493670886075942,0.05063291139240502,0.03164556962025314,0.09493670886075942,0.02531645569620251,0.0443037974683544,0.0696202531645569,0.03164556962025314,0.05696202531645565,0.05063291139240535,0.05696202531645565,0.05063291139240502,0.037974683544303764,0.006329113924050628,0.05063291139240502,0.02531645569620251,0.02531645569620251,0.05063291139240502,0.05696202531645565,0.0443037974683544,0.018987341772151882,0.07594936708860753,0.05696202531645565,0.06329113924050628,0.05696202531645565,0.0696202531645569,0.09493670886075974,0.0506329113924047,0.1392405063291138,0.12025316455696225,0.10126582278481004,0.13291139240506353,0.2278481012658226,0.14556962025316408,0.1139240506329113,0.09493670886075974,0.13291139240506353,0.13291139240506286,0.14556962025316475,0.22151898734177164,0.2215189873417723,0.2784810126582276,0.1772151898734176,0.2278481012658226,0.164556962025317,0.17721518987341695,0.23417721518987356,0.24683544303797417,0.367088607594937,0.43670886075949367,0.27215189873417667,0.19620253164557044,0.19620253164556914,0.32911392405063267,1.0,0.41139240506329106,0.5569620253164552,0.32911392405063267,0.27215189873417667,0.5253164556962031,0.7025316455696208,0.6898734177215187,0.27215189873417667,0.2594936708860748,0.24683544303797544,0.14556962025316283,0.17721518987341886,0.367088607594937,0.3734177215189868
"Elmore, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949152542372885,0.0,0.0,0.0,0.016949152542372885,0.03389830508474577,0.016949152542372885,0.016949152542372885,0.0,0.0,0.0,0.03389830508474577,0.016949152542372874,0.016949152542372895,0.03389830508474577,0.016949152542372874,0.0,0.0,-0.016949152542372874,0.05084745762711867,0.033898305084745756,0.03389830508474579,0.0,0.0,0.016949152542372874,0.03389830508474579,0.033898305084745756,0.08474576271186444,0.016949152542372874,0.0,0.05084745762711864,0.06779661016949158,0.10169491525423734,0.10169491525423724,0.08474576271186438,0.0,0.06779661016949166,0.08474576271186438,0.08474576271186438,0.08474576271186453,0.016949152542372874,0.0,0.0,0.05084745762711864,0.033898305084745756,0.0,0.05084745762711864,0.03389830508474591,0.033898305084745756,0.033898305084745756,0.08474576271186422,0.16949152542372906,0.13559322033898302,0.16949152542372875,0.0,0.10169491525423724,0.050847457627118786,0.08474576271186453,0.2542372881355933,0.033898305084745756,0.06779661016949151,0.016949152542372718,0.2033898305084748,0.15254237288135575,0.16949152542372906,0.06779661016949151,0.08474576271186422,0.16949152542372906,0.3220338983050848,0.20338983050847448,0.06779661016949151,0.2203389830508479,0.13559322033898302,0.11864406779661027,0.37288135593220356,0.13559322033898302,0.22033898305084723,0.16949152542372906,0.27118644067796666,0.2542372881355927,0.3220338983050848,0.18644067796610178,-0.016949152542373346,0.03389830508474669,0.11864406779660966,0.3389830508474581,0.16949152542372845,0.27118644067796605,0.18644067796610178,0.16949152542372845,0.4067796610169503,0.2542372881355927,0.2881355932203394,0.44067796610169446,0.3220338983050848,0.3559322033898315,0.13559322033898302,0.4576271186440678,0.5084745762711865,0.2881355932203394,0.1694915254237272,0.2881355932203394,0.20338983050847514,0.3050847457627127,0.4067796610169478,0.2372881355932218,0.4745762711864411,0.050847457627117544,0.37288135593220356,0.18644067796610178,0.1186440677966109,0.3389830508474569,0.4576271186440678,0.6610169491525429,0.37288135593220356,0.3050847457627127,0.3389830508474569,0.23728813559321932,0.27118644067796605,0.33898305084745944,0.37288135593220356,0.6610169491525429,0.22033898305084595,0.4576271186440678,0.2881355932203394,0.5423728813559321,0.33898305084745944,1.0,0.4576271186440678,0.4067796610169478,0.38983050847457684,0.423728813559321,1.0,0.44067796610169696,0.7118644067796605,0.13559322033898175,0.4915254237288145,0.16949152542372845,0.32203389830508605,0.37288135593220356,0.6101694915254254,0.3050847457627102,0.38983050847457446,0.33898305084746194,0.423728813559321,0.1186440677966109,0.7118644067796605,0.5084745762711854,0.38983050847457945,0.13559322033898175
"Jefferson, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.01081081081081081,0.018918918918918923,0.010810810810810811,0.010810810810810811,0.010810810810810808,0.02432432432432433,0.04324324324324324,0.02972972972972975,0.027027027027027,0.040540540540540564,0.013513513513513528,0.1027027027027027,0.11891891891891894,0.016216216216216193,0.09459459459459454,0.08648648648648649,0.02972972972972978,0.0675675675675676,0.06216216216216216,0.07297297297297292,0.09999999999999996,0.018918918918919014,0.11351351351351345,0.05405405405405411,0.06216216216216206,0.08378378378378379,0.08378378378378379,0.08648648648648649,0.06486486486486498,0.048648648648648686,0.054054054054053925,0.008108108108108148,0.02162162162162173,0.016216216216216092,0.029729729729729665,0.07567567567567586,0.02432432432432424,0.016216216216216297,0.032432432432432184,0.11891891891891912,0.09189189189189194,0.051351351351351195,0.08378378378378379,0.029729729729729877,0.0,0.059459459459459345,0.054054054054054314,0.013513513513513169,0.11621621621621635,0.04594594594594617,0.06216216216216206,0.06216216216216206,0.07567567567567564,0.07567567567567564,0.04594594594594617,0.07837837837837835,0.04054054054054033,0.032432432432432594,0.027027027027027157,0.059459459459459345,0.12432432432432412,0.10270270270270279,0.05675675675675663,0.11081081081081093,0.09189189189189194,0.059459459459459345,0.032432432432432594,0.17837837837837844,0.09729729729729694,0.07837837837837876,0.2081081081081083,0.1054054054054051,0.04324324324324345,0.04054054054053993,0.07567567567567604,0.1054054054054051,0.08648648648648692,0.09729729729729694,0.15405405405405398,0.13243243243243305,0.06756756756756709,0.005405405405405431,0.04864864864864888,0.0702702702702698,0.14594594594594668,0.1594594594594594,0.1054054054054051,0.14324324324324314,0.15405405405405398,0.17027027027027028,0.24594594594594635,0.19189189189189196,0.1756756756756757,0.16756756756756758,0.1756756756756757,0.13783783783783773,0.16756756756756758,0.23243243243243195,0.18378378378378468,0.2270270270270265,0.2216216216216211,0.2027027027027037,0.23783783783783732,0.3945945945945949,0.40540540540540576,0.3324324324324325,0.21081081081081018,1.0,0.4297297297297303,0.48108108108108016,0.39189189189189216,0.7351351351351355,0.383783783783784,0.748648648648649,0.5108108108108116,0.20810810810810748,0.5486486486486465,0.9486486486486484,0.5162162162162172,0.5972972972972986,0.8621621621621615,0.7243243243243246,0.4702702702702693,0.7432432432432453,0.9729729729729713,0.8135135135135125,0.8054054054054062,0.6567567567567584,0.705405405405404,0.5054054054054061,0.5675675675675671,0.7459459459459462,0.7135135135135139,0.8000000000000007,0.4567567567567573,0.4378378378378367,0.39999999999999863,0.3567567567567585,0.7135135135135106,0.7324324324324376,0.8054054054053995,0.5027027027027084,0.5675675675675671,0.4945945945945921,0.4027027027027031,0.8702702702702713,0.7432432432432419,0.6135135135135115,0.38108108108108124
"Limestone, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06122448979591833,0.04081632653061221,0.14285714285714277,0.06122448979591833,0.0,0.0,0.0816326530612244,0.040816326530612276,0.02040816326530606,0.040816326530612276,0.10204081632653053,0.02040816326530606,0.020408163265306138,0.020408163265306138,-0.020408163265306138,0.0,0.06122448979591833,0.02040816326530606,0.0,0.020408163265306138,0.0,0.0,0.020408163265306138,0.0,0.04081632653061212,0.0,0.0,0.0,0.0,-0.04081632653061212,0.04081632653061212,0.020408163265306138,0.0,0.0,0.020408163265306138,0.040816326530612276,0.0,0.0,0.0,0.0,0.020408163265306138,0.04081632653061212,0.020408163265306138,0.020408163265306138,0.10204081632653053,0.020408163265306138,0.04081632653061212,0.0,0.0,0.020408163265306138,0.040816326530612276,0.04081632653061212,0.040816326530612276,0.0,0.0,0.020408163265306138,0.0,0.0816326530612244,0.040816326530612276,0.020408163265305968,0.0,0.040816326530612276,0.06122448979591842,0.10204081632653035,0.08163265306122455,0.020408163265306138,0.10204081632653035,0.040816326530612276,0.24489795918367332,0.08163265306122455,0.0,0.0,0.0,0.040816326530612276,0.18367346938775495,0.08163265306122423,0.24489795918367332,0.18367346938775495,0.14285714285714263,0.2244897959183672,0.2653061224489795,0.4489795918367344,0.3673469387755099,0.2244897959183672,0.2040816326530614,0.12244897959183684,0.2653061224489788,0.10204081632653104,0.10204081632653035,0.08163265306122455,0.08163265306122455,0.2040816326530607,0.24489795918367369,0.489795918367346,0.34693877551020474,0.3469387755102034,0.1632653061224491,0.714285714285713,0.1836734693877556,0.12244897959183618,0.42857142857142794,0.755102040816326,0.30612244897959173,0.2857142857142853,0.12244897959183752,0.3469387755102034,0.14285714285714263,1.0,0.4693877551020395,0.530612244897959,0.34693877551020474,0.5306122448979576,0.5306122448979602,0.6938775510204068,0.5306122448979602,0.7959183673469363,0.551020408163264,0.6326530612244899,0.714285714285713,0.510204081632654,0.5306122448979576,0.3673469387755112,0.5714285714285706,0.6530612244897964,0.10204081632652967,0.510204081632654,0.3265306122448982,0.6530612244897936,0.7755102040816326,0.6734693877551002,0.2040816326530621,0.5714285714285706,0.26530612244898155,0.24489795918367227,0.3877551020408149,0.6938775510204095,0.5714285714285706,0.6938775510204095,0.306122448979589
"Montgomery, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004385964912280706,0.0,0.0,0.004385964912280706,0.0,0.0,0.004385964912280708,0.0,0.0,0.0,0.004385964912280705,0.02192982456140353,0.017543859649122823,0.01754385964912283,0.0043859649122807,0.0,0.01754385964912283,0.03070175438596495,0.0087719298245614,0.01754385964912282,0.048245614035087786,0.06578947368421059,0.008771929824561419,0.03508771929824564,0.0,0.01315789473684211,0.03070175438596495,0.03947368421052633,0.00877192982456146,0.0614035087719299,0.061403508771929814,0.12719298245614052,0.05263157894736844,0.1228070175438598,0.05263157894736844,0.02631578947368422,0.04385964912280715,0.03947368421052625,0.021929824561403653,0.0614035087719299,0.035087719298245515,0.04385964912280715,0.048245614035087696,0.04385964912280715,0.021929824561403487,0.013157894736842193,0.043859649122806973,0.07017543859649138,0.08333333333333338,0.07894736842105282,0.10526315789473688,0.13157894736842127,0.1271929824561402,0.07894736842105282,0.09210526315789501,0.16666666666666677,0.0789473684210525,0.18859649122807043,0.14035087719298275,0.14912280701754382,0.18421052631579002,0.09210526315789436,0.21052631578947437,0.14912280701754352,0.12719298245614086,0.030701754385964786,0.17543859649122795,0.19298245614035153,0.38157894736842124,0.25438596491228105,0.19298245614035078,0.22368421052631626,0.1710526315789475,0.3859649122807023,0.4824561403508771,0.27192982456140463,0.4166666666666672,0.2149122807017542,0.18421052631579002,0.342105263157895,0.29824561403508837,0.2017543859649117,0.09210526315789501,0.157894736842105,0.21052631578947376,0.4122807017543867,0.26754385964912286,0.3245614035087721,0.4298245614035096,0.3070175438596491,0.6403508771929834,0.4780701754385967,0.4473684210526325,0.6447368421052625,0.35087719298245845,0.22368421052631496,0.1535087719298259,0.4605263157894725,0.2105263157894751,0.3201754385964917,0.157894736842105,0.1710526315789475,0.2368421052631575,0.3947368421052651,0.3201754385964917,0.24122807017543918,0.24122807017543657,0.026315789473685038,0.644736842105265,0.2719298245614033,0.22368421052631496,0.1535087719298259,0.3026315789473675,0.3245614035087735,0.46491228070175405,0.1359649122807017,0.38596491228070157,0.12280701754386175,0.2850877192982459,0.2587719298245609,0.14473684210526247,0.5131578947368425,0.2368421052631575,0.3947368421052651,0.19298245614035078,0.3552631578947375,0.2149122807017542,0.5789473684210524,0.32894736842105243,0.5307017543859668,0.3026315789473675,0.38157894736842257,0.4473684210526299,0.43859649122807165,0.37280701754386175,0.17543859649122662,0.55263157894737,0.31140350877192824,0.2192982456140385,0.3245614035087735,0.4122807017543814,0.2192982456140385,0.46052631578947506,0.23245614035087317,0.25877192982456343,0.21491228070175672,0.4780701754385967,0.3947368421052651,0.38596491228070157,1.0
"Tuscaloosa, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223598,0.006211180124223598,0.0062111801242236,0.0,0.0,0.0,0.006211180124223595,0.0,0.0124223602484472,0.006211180124223595,0.01242236024844719,0.006211180124223595,0.03105590062111799,0.03105590062111799,0.012422360248447204,0.006211180124223603,0.0,0.03105590062111799,0.006211180124223603,0.006211180124223574,0.043478260869565195,0.02484472049689438,0.018633540372670808,0.09937888198757755,0.08695652173913039,0.03105590062111799,0.037267080745341616,0.006211180124223517,0.03105590062111804,0.05590062111801234,0.11801242236024843,0.006211180124223517,0.012422360248447265,0.05590062111801234,0.006211180124223632,0.13043478260869557,-0.07453416149068323,0.024844720496894408,0.049689440993788817,0.0248447204968943,0.049689440993788817,0.049689440993788817,0.05590062111801234,0.01863354037267078,0.0434782608695653,0.01863354037267078,0.0248447204968943,0.0248447204968943,0.03105590062111804,0.012422360248447265,0.03726708074534156,0.012422360248447265,0.1180124223602482,0.03726708074534156,0.03105590062111804,0.06832298136645959,0.06211180124223608,0.031055900621117814,0.02484472049689453,0.03726708074534156,0.04347826086956508,0.06832298136645959,0.10559006211180116,0.08074534161490687,0.08074534161490687,0.0,0.1428571428571427,0.1180124223602482,0.2732919254658384,0.1428571428571427,0.06211180124223608,0.09937888198757718,0.15527950310559022,0.3291925465838505,0.3043478260869565,0.15527950310558977,0.28571428571428586,0.26086956521739046,0.11180124223602514,0.2795031055900619,0.15527950310558977,0.10559006211180162,0.0372670807453411,0.09316770186335367,0.11180124223602514,0.2732919254658384,0.11801242236024775,0.1304347826086957,0.2546583850931679,0.20496894409937882,0.3788819875776392,0.5341614906832298,0.5217391304347818,0.3229813664596275,0.316770186335404,0.3913043478260861,0.08074534161490664,0.30434782608695693,0.3726708074534147,0.11180124223602514,0.22981366459627287,0.14285714285714365,0.20496894409937882,0.1739130434782603,0.48447204968943974,0.34782608695652245,0.2857142857142854,0.0372670807453411,0.49689440993788864,0.24844720496894251,0.5279503105590072,0.3602484472049676,0.49689440993788864,0.2360248447204955,0.38509316770186364,0.20496894409937882,0.16149068322981328,0.22981366459627287,1.0,0.2608695652173914,0.2857142857142854,0.3602484472049695,0.32919254658384917,0.21118012422360144,0.38509316770186364,0.5838509316770197,0.3913043478260861,0.45962732919254573,0.5279503105590053,0.3913043478260861,0.20496894409937882,0.2173913043478277,0.2981366459627325,0.5217391304347829,0.6335403726708042,0.21118012422360508,0.6832298136645923,0.2795031055900647,0.17391304347825848,0.3913043478260861,0.316770186335404,0.3354037267080754,0.378881987577641,0.3726708074534147,0.10559006211180255,0.21118012422360144,0.46583850931676835,0.29192546583850987,0.5900621118012424,0.17391304347825848
"Baldwin, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003773584905660378,0.0,0.0,0.0,0.0,0.0,0.003773584905660378,0.0,0.0,0.0037735849056603787,0.0037735849056603765,0.0,0.0037735849056603765,0.0,0.018867924528301886,0.018867924528301886,0.011320754716981131,0.003773584905660381,0.015094339622641504,0.007547169811320762,0.011320754716981131,0.003773584905660373,0.018867924528301896,0.015094339622641504,0.015094339622641523,0.026415094339622646,0.03773584905660376,0.0,0.026415094339622646,0.018867924528301896,0.026415094339622646,0.03396226415094338,0.0415094339622642,0.015094339622641489,0.003773584905660406,0.022641509433962235,0.018867924528301896,0.01132075471698115,0.022641509433962235,0.03396226415094338,0.0415094339622642,0.015094339622641489,0.026415094339622646,0.026415094339622646,0.026415094339622705,0.011320754716981015,0.007547169811320812,0.003773584905660339,0.003773584905660475,0.02264150943396217,0.0226415094339623,0.003773584905660339,0.003773584905660475,0.026415094339622646,0.03396226415094331,0.01132075471698115,0.030188679245282977,0.0226415094339623,0.007547169811320812,0.01132075471698115,0.015094339622641489,0.04528301886792448,0.003773584905660475,0.037735849056603654,0.0,0.0226415094339623,0.007547169811320812,0.030188679245282977,0.0,0.003773584905660339,0.007547169811320812,0.003773584905660339,0.0,0.01132075471698115,0.018867924528301966,-0.003773584905660475,0.003773584905660475,0.003773584905660339,0.026415094339622646,0.060377358490565955,0.007547169811320812,0.0,0.003773584905660339,0.01132075471698115,0.030188679245282977,0.0339622641509436,0.02264150943396203,0.018867924528301966,0.0226415094339623,0.0452830188679246,0.037735849056603654,0.030188679245282977,0.011320754716981291,0.01509433962264135,0.0226415094339623,0.011320754716981291,0.03396226415094331,0.0452830188679246,0.026415094339622646,0.037735849056603654,0.026415094339622646,0.04905660377358495,0.05283018867924529,0.04905660377358495,0.14339622641509417,0.15094339622641514,0.07547169811320759,0.2566037735849057,0.13962264150943388,0.08679245283018887,0.1811320754716979,0.3547169811320756,0.06792452830188662,0.0679245283018872,0.11320754716981124,0.3245283018867924,0.22264150943396216,0.2830188679245286,0.21132075471698117,0.1396226415094336,0.2641509433962269,0.24528301886792467,0.20754716981132026,0.3924528301886796,0.3056603773584901,0.33962264150943483,0.49056603773584834,0.4452830188679243,0.286792452830189,0.3358490566037739,0.354716981132075,1.0,0.1962264150943398,0.5622641509433973,0.17358490566037665,0.23396226415094426,0.24528301886792256,0.2754716981132096,0.45283018867924496,0.27547169811320743,0.15471698113207438,0.3056603773584901,0.15849056603773748,0.20754716981132026,0.22641509433962248,0.2188679245283029,0.2490566037735834,0.22641509433962248,0.15849056603773748
